,result,table,_time,_value
,_result,0,2022-09-09T00:00:00Z,32.8
,_result,0,2022-09-10T00:00:00Z,27.4
,_result,0,2022-09-11T00:00:00Z,25.2
,_result,0,2022-09-12T00:00:00Z,25
,_result,0,2022-09-13T00:00:00Z,24.3
,_result,0,2022-09-14T00:00:00Z,26.7
,_result,0,2022-09-15T00:00:00Z,30.1
,_result,0,2022-09-16T00:00:00Z,29.3
,_result,0,2022-09-17T00:00:00Z,17
,_result,0,2022-09-18T00:00:00Z,13
,_result,0,2022-09-19T00:00:00Z,19.1
,_result,0,2022-09-20T00:00:00Z,16.1
,_result,0,2022-09-21T00:00:00Z,17.7
,_result,0,2022-09-22T00:00:00Z,17.5
,_result,0,2022-09-23T00:00:00Z,17.7
,_result,0,2022-09-24T00:00:00Z,18.8
,_result,0,2022-09-25T00:00:00Z,20.6
,_result,0,2022-09-26T00:00:00Z,22.4
,_result,0,2022-09-27T00:00:00Z,19.3
,_result,0,2022-09-28T00:00:00Z,21.7
,_result,0,2022-09-29T00:00:00Z,19.2
,_result,0,2022-09-30T00:00:00Z,24.4
,_result,0,2022-10-01T00:00:00Z,24.6
,_result,0,2022-10-02T00:00:00Z,20.8
,_result,0,2022-10-03T00:00:00Z,22
,_result,0,2022-10-04T00:00:00Z,19.1
,_result,0,2022-10-05T00:00:00Z,18.4
,_result,0,2022-10-06T00:00:00Z,19.8
,_result,0,2022-10-07T00:00:00Z,21.4
,_result,0,2022-10-08T00:00:00Z,22.3
,_result,0,2022-10-09T00:00:00Z,23.1
,_result,0,2022-10-10T00:00:00Z,22.3
,_result,0,2022-10-11T00:00:00Z,20.1
,_result,0,2022-10-12T00:00:00Z,20.6
,_result,0,2022-10-13T00:00:00Z,20.3
,_result,0,2022-10-14T00:00:00Z,20.6
,_result,0,2022-10-15T00:00:00Z,21.3
,_result,0,2022-10-16T00:00:00Z,21.8
,_result,0,2022-10-17T00:00:00Z,23.1
,_result,0,2022-10-18T00:00:00Z,22.9
,_result,0,2022-10-19T00:00:00Z,22.2
,_result,0,2022-10-20T00:00:00Z,22.7
,_result,0,2022-10-21T00:00:00Z,17.5
,_result,0,2022-10-22T00:00:00Z,18.5
,_result,0,2022-10-23T00:00:00Z,17.9
,_result,0,2022-10-24T00:00:00Z,17.9
,_result,0,2022-10-25T00:00:00Z,20.3
,_result,0,2022-10-26T00:00:00Z,20.9
,_result,0,2022-10-27T00:00:00Z,22
,_result,0,2022-10-28T00:00:00Z,21.9
,_result,0,2022-10-29T00:00:00Z,22
,_result,0,2022-10-30T00:00:00Z,20.2
,_result,0,2022-10-31T00:00:00Z,19.8
,_result,0,2022-11-01T00:00:00Z,21.4
,_result,0,2022-11-02T00:00:00Z,19.9
,_result,0,2022-11-03T00:00:00Z,21.1
,_result,0,2022-11-04T00:00:00Z,21.7
,_result,0,2022-11-05T00:00:00Z,21.7
,_result,0,2022-11-06T00:00:00Z,20.4
,_result,0,2022-11-07T00:00:00Z,19.9
,_result,0,2022-11-08T00:00:00Z,21.3
,_result,0,2022-11-09T00:00:00Z,21.2
,_result,0,2022-11-10T00:00:00Z,21.3
,_result,0,2022-11-11T00:00:00Z,21.7
,_result,0,2022-11-12T00:00:00Z,21.2
,_result,0,2022-11-13T00:00:00Z,19.8
,_result,0,2022-11-14T00:00:00Z,20
,_result,0,2022-11-14T23:11:32.869939555Z,22.4

