,result,table,_time,_value
,_result,0,2022-10-20T00:00:00Z,5.9
,_result,0,2022-10-21T00:00:00Z,4.8
,_result,0,2022-10-22T00:00:00Z,2.6
,_result,0,2022-10-23T00:00:00Z,9.8
,_result,0,2022-10-24T00:00:00Z,9
,_result,0,2022-10-25T00:00:00Z,10
,_result,0,2022-10-26T00:00:00Z,7.1
,_result,0,2022-10-27T00:00:00Z,5.4
,_result,0,2022-10-28T00:00:00Z,7.7
,_result,0,2022-10-29T00:00:00Z,8
,_result,0,2022-10-30T00:00:00Z,9.8
,_result,0,2022-10-31T00:00:00Z,9.6
,_result,0,2022-11-01T00:00:00Z,9.9
,_result,0,2022-11-02T00:00:00Z,8.7
,_result,0,2022-11-03T00:00:00Z,8.7
,_result,0,2022-11-04T00:00:00Z,5.7
,_result,0,2022-11-05T00:00:00Z,6.3
,_result,0,2022-11-06T00:00:00Z,8.3
,_result,0,2022-11-07T00:00:00Z,9.2
,_result,0,2022-11-08T00:00:00Z,6.5
,_result,0,2022-11-09T00:00:00Z,4.2
,_result,0,2022-11-10T00:00:00Z,4.1
,_result,0,2022-11-11T00:00:00Z,8.8
,_result,0,2022-11-12T00:00:00Z,4.8
,_result,0,2022-11-13T00:00:00Z,4.7
,_result,0,2022-11-14T00:00:00Z,4.7
,_result,0,2022-11-14T23:11:33.039660462Z,3.2

