,result,table,_time,_value
,_result,0,2022-08-30T00:00:00Z,31.439999999999998
,_result,0,2022-08-31T00:00:00Z,32.07000000000005
,_result,0,2022-09-01T00:00:00Z,31.890000000000043
,_result,0,2022-09-02T00:00:00Z,20.82000000000005
,_result,0,2022-09-03T00:00:00Z,22.720000000000027
,_result,0,2022-09-04T00:00:00Z,26.939999999999998
,_result,0,2022-09-05T00:00:00Z,26.80000000000001
,_result,0,2022-09-06T00:00:00Z,29.840000000000032
,_result,0,2022-09-07T00:00:00Z,31.450000000000045
,_result,0,2022-09-08T00:00:00Z,33.06
,_result,0,2022-09-09T00:00:00Z,33.610000000000014
,_result,0,2022-09-10T00:00:00Z,28.890000000000043
,_result,0,2022-09-11T00:00:00Z,26.57000000000005
,_result,0,2022-09-12T00:00:00Z,26.360000000000014
,_result,0,2022-09-13T00:00:00Z,25.939999999999998
,_result,0,2022-09-14T00:00:00Z,27.760000000000048
,_result,0,2022-09-15T00:00:00Z,31.29000000000002
,_result,0,2022-09-16T00:00:00Z,30.600000000000023
,_result,0,2022-10-01T00:00:00Z,25.850000000000023
,_result,0,2022-10-02T00:00:00Z,22.110000000000014
,_result,0,2022-10-03T00:00:00Z,23.230000000000018
,_result,0,2022-10-04T00:00:00Z,19.610000000000014
,_result,0,2022-10-27T00:00:00Z,22.260000000000048
,_result,0,2022-10-28T00:00:00Z,23.379999999999995
,_result,0,2022-10-29T00:00:00Z,18.360000000000014
,_result,0,2022-10-30T00:00:00Z,13.060000000000002
,_result,0,2022-10-31T00:00:00Z,15.629999999999995
,_result,0,2022-11-01T00:00:00Z,13.25
,_result,0,2022-11-02T00:00:00Z,18.170000000000016
,_result,0,2022-11-03T00:00:00Z,17.060000000000002
,_result,0,2022-11-04T00:00:00Z,18.950000000000045
,_result,0,2022-11-05T00:00:00Z,15.850000000000023
,_result,0,2022-11-06T00:00:00Z,13.010000000000048
,_result,0,2022-11-07T00:00:00Z,11.439999999999998
,_result,0,2022-11-08T00:00:00Z,12.28000000000003
,_result,0,2022-11-09T00:00:00Z,16.04000000000002
,_result,0,2022-11-10T00:00:00Z,16.260000000000048
,_result,0,2022-11-11T00:00:00Z,15.54000000000002
,_result,0,2022-11-12T00:00:00Z,14.970000000000027
,_result,0,2022-11-13T00:00:00Z,13.420000000000016
,_result,0,2022-11-14T00:00:00Z,15.360000000000014
,_result,0,2022-11-14T23:11:35.022624874Z,13.140000000000043

