,result,table,_time,_value
,_result,0,2022-10-15T00:00:00Z,20.4
,_result,0,2022-10-16T00:00:00Z,20.5
,_result,0,2022-10-17T00:00:00Z,20.2
,_result,0,2022-10-18T00:00:00Z,19.5
,_result,0,2022-10-19T00:00:00Z,19.8
,_result,0,2022-10-20T00:00:00Z,20
,_result,0,2022-10-21T00:00:00Z,19.9
,_result,0,2022-10-22T00:00:00Z,19.3
,_result,0,2022-10-23T00:00:00Z,19.9
,_result,0,2022-10-24T00:00:00Z,19.8
,_result,0,2022-10-25T00:00:00Z,19.7
,_result,0,2022-10-26T00:00:00Z,20.4
,_result,0,2022-10-27T00:00:00Z,21.4
,_result,0,2022-10-28T00:00:00Z,22.4
,_result,0,2022-10-29T00:00:00Z,23.1
,_result,0,2022-10-30T00:00:00Z,23.3
,_result,0,2022-10-31T00:00:00Z,23.3
,_result,0,2022-11-01T00:00:00Z,23.3
,_result,0,2022-11-02T00:00:00Z,23.2
,_result,0,2022-11-03T00:00:00Z,22.7
,_result,0,2022-11-04T00:00:00Z,23.6
,_result,0,2022-11-05T00:00:00Z,22.7
,_result,0,2022-11-06T00:00:00Z,23.5
,_result,0,2022-11-07T00:00:00Z,23.6
,_result,0,2022-11-08T00:00:00Z,23.5
,_result,0,2022-11-09T00:00:00Z,23.1
,_result,0,2022-11-10T00:00:00Z,23
,_result,0,2022-11-11T00:00:00Z,23.3
,_result,0,2022-11-12T00:00:00Z,23.5
,_result,0,2022-11-13T00:00:00Z,23.6
,_result,0,2022-11-14T00:00:00Z,23.8
,_result,0,2022-11-14T23:11:36.241862324Z,21.5

