,result,table,_time,_value
,_result,0,2022-08-06T00:00:00Z,23
,_result,0,2022-08-07T00:00:00Z,19.400000000000006
,_result,0,2022-08-08T00:00:00Z,19
,_result,0,2022-08-09T00:00:00Z,19.900000000000006
,_result,0,2022-08-10T00:00:00Z,17.60000000000001
,_result,0,2022-08-11T00:00:00Z,18.80000000000001
,_result,0,2022-08-12T00:00:00Z,16.700000000000003
,_result,0,2022-08-13T00:00:00Z,15.900000000000006
,_result,0,2022-08-14T00:00:00Z,16.400000000000006
,_result,0,2022-08-15T00:00:00Z,17.200000000000003
,_result,0,2022-08-16T00:00:00Z,16.80000000000001
,_result,0,2022-08-17T00:00:00Z,18
,_result,0,2022-08-18T00:00:00Z,17.900000000000006
,_result,0,2022-08-19T00:00:00Z,18.80000000000001
,_result,0,2022-08-20T00:00:00Z,21.30000000000001
,_result,0,2022-08-21T00:00:00Z,20
,_result,0,2022-08-22T00:00:00Z,17.80000000000001
,_result,0,2022-08-23T00:00:00Z,16.80000000000001
,_result,0,2022-08-24T00:00:00Z,17.200000000000003
,_result,0,2022-08-25T00:00:00Z,16.900000000000006
,_result,0,2022-08-26T00:00:00Z,16.200000000000003
,_result,0,2022-08-27T00:00:00Z,19.400000000000006
,_result,0,2022-08-28T00:00:00Z,18.30000000000001
,_result,0,2022-08-29T00:00:00Z,19
,_result,0,2022-08-30T00:00:00Z,19.5
,_result,0,2022-08-31T00:00:00Z,17.900000000000006
,_result,0,2022-09-01T00:00:00Z,19.200000000000003
,_result,0,2022-09-02T00:00:00Z,14.900000000000006
,_result,0,2022-09-03T00:00:00Z,13.700000000000003
,_result,0,2022-09-04T00:00:00Z,11.600000000000009
,_result,0,2022-09-05T00:00:00Z,16.200000000000003
,_result,0,2022-09-06T00:00:00Z,13.700000000000003
,_result,0,2022-09-07T00:00:00Z,15.300000000000011
,_result,0,2022-09-08T00:00:00Z,17
,_result,0,2022-09-09T00:00:00Z,17
,_result,0,2022-09-10T00:00:00Z,18.10000000000001
,_result,0,2022-09-11T00:00:00Z,15.600000000000009
,_result,0,2022-09-12T00:00:00Z,13.900000000000006
,_result,0,2022-09-13T00:00:00Z,12.400000000000006
,_result,0,2022-09-14T00:00:00Z,12
,_result,0,2022-09-15T00:00:00Z,15
,_result,0,2022-09-16T00:00:00Z,16.5
,_result,0,2022-09-17T00:00:00Z,13.700000000000003
,_result,0,2022-09-18T00:00:00Z,10
,_result,0,2022-09-19T00:00:00Z,7.300000000000011
,_result,0,2022-09-20T00:00:00Z,7.800000000000011
,_result,0,2022-09-21T00:00:00Z,6.900000000000006
,_result,0,2022-09-22T00:00:00Z,7.6000000000000085
,_result,0,2022-09-23T00:00:00Z,6.400000000000006
,_result,0,2022-09-24T00:00:00Z,5.800000000000011
,_result,0,2022-09-25T00:00:00Z,4.800000000000011
,_result,0,2022-09-26T00:00:00Z,10.900000000000006
,_result,0,2022-09-27T00:00:00Z,12.900000000000006
,_result,0,2022-09-28T00:00:00Z,11.900000000000006
,_result,0,2022-09-29T00:00:00Z,11.5
,_result,0,2022-09-30T00:00:00Z,12.600000000000009
,_result,0,2022-10-01T00:00:00Z,13.800000000000011
,_result,0,2022-10-02T00:00:00Z,13.700000000000003
,_result,0,2022-10-03T00:00:00Z,11.300000000000011
,_result,0,2022-10-04T00:00:00Z,10.100000000000009
,_result,0,2022-10-05T00:00:00Z,6.900000000000006
,_result,0,2022-10-06T00:00:00Z,5.800000000000011
,_result,0,2022-10-07T00:00:00Z,8.200000000000003
,_result,0,2022-10-08T00:00:00Z,10.700000000000003
,_result,0,2022-10-09T00:00:00Z,8
,_result,0,2022-10-10T00:00:00Z,11.900000000000006
,_result,0,2022-10-11T00:00:00Z,9.700000000000003
,_result,0,2022-10-12T00:00:00Z,9.300000000000011
,_result,0,2022-10-13T00:00:00Z,12.300000000000011
,_result,0,2022-10-14T00:00:00Z,11.100000000000009
,_result,0,2022-10-15T00:00:00Z,10.200000000000003
,_result,0,2022-10-16T00:00:00Z,8.900000000000006
,_result,0,2022-10-17T00:00:00Z,8.900000000000006
,_result,0,2022-10-18T00:00:00Z,9
,_result,0,2022-10-19T00:00:00Z,6.700000000000003
,_result,0,2022-10-20T00:00:00Z,7.300000000000011
,_result,0,2022-10-21T00:00:00Z,6.200000000000003
,_result,0,2022-10-22T00:00:00Z,5.300000000000011
,_result,0,2022-10-23T00:00:00Z,11.200000000000003
,_result,0,2022-10-24T00:00:00Z,10.200000000000003
,_result,0,2022-10-25T00:00:00Z,11.5
,_result,0,2022-10-26T00:00:00Z,8.200000000000003
,_result,0,2022-10-27T00:00:00Z,6
,_result,0,2022-10-28T00:00:00Z,8.700000000000003
,_result,0,2022-10-29T00:00:00Z,9.300000000000011
