,result,table,_time,_value
,_result,0,2022-07-03T00:00:00Z,20.900000000000006
,_result,0,2022-07-04T00:00:00Z,18.200000000000003
,_result,0,2022-07-05T00:00:00Z,19.700000000000003
,_result,0,2022-07-06T00:00:00Z,18.30000000000001
,_result,0,2022-07-07T00:00:00Z,16.10000000000001
,_result,0,2022-07-08T00:00:00Z,13.700000000000003
,_result,0,2022-07-09T00:00:00Z,15.100000000000009
,_result,0,2022-07-10T00:00:00Z,13.600000000000009
,_result,0,2022-07-11T00:00:00Z,14.300000000000011
,_result,0,2022-07-12T00:00:00Z,9.900000000000006
,_result,0,2022-07-13T00:00:00Z,10.600000000000009
,_result,0,2022-07-14T00:00:00Z,12
,_result,0,2022-07-15T00:00:00Z,12.600000000000009
,_result,0,2022-07-16T00:00:00Z,12.600000000000009
,_result,0,2022-07-17T00:00:00Z,14.900000000000006
,_result,0,2022-07-18T00:00:00Z,11.300000000000011
,_result,0,2022-07-19T00:00:00Z,9.300000000000011
,_result,0,2022-07-20T00:00:00Z,10.900000000000006
,_result,0,2022-07-21T00:00:00Z,12.800000000000011
,_result,0,2022-07-22T00:00:00Z,14.600000000000009
,_result,0,2022-07-23T00:00:00Z,16.30000000000001
,_result,0,2022-07-24T00:00:00Z,15.900000000000006
,_result,0,2022-07-25T00:00:00Z,16.400000000000006
,_result,0,2022-07-26T00:00:00Z,14.100000000000009
,_result,0,2022-07-27T00:00:00Z,14.300000000000011
,_result,0,2022-07-28T00:00:00Z,16.5
,_result,0,2022-07-29T00:00:00Z,17.10000000000001
,_result,0,2022-07-30T00:00:00Z,15.900000000000006
,_result,0,2022-07-31T00:00:00Z,18.200000000000003
,_result,0,2022-08-01T00:00:00Z,15.800000000000011
,_result,0,2022-08-02T00:00:00Z,13.600000000000009
,_result,0,2022-08-03T00:00:00Z,16.10000000000001
,_result,0,2022-08-04T00:00:00Z,15.800000000000011
,_result,0,2022-08-05T00:00:00Z,14.200000000000003
,_result,0,2022-08-06T00:00:00Z,15.100000000000009
,_result,0,2022-08-07T00:00:00Z,16.5
,_result,0,2022-08-08T00:00:00Z,19.5
,_result,0,2022-08-09T00:00:00Z,18.200000000000003
,_result,0,2022-08-10T00:00:00Z,17.5
,_result,0,2022-08-11T00:00:00Z,14.900000000000006
,_result,0,2022-08-12T00:00:00Z,14.700000000000003
,_result,0,2022-08-13T00:00:00Z,12.200000000000003
,_result,0,2022-08-14T00:00:00Z,16.60000000000001
,_result,0,2022-08-15T00:00:00Z,17
,_result,0,2022-08-16T00:00:00Z,15.400000000000006
,_result,0,2022-08-17T00:00:00Z,16
,_result,0,2022-08-18T00:00:00Z,15.900000000000006
,_result,0,2022-08-19T00:00:00Z,16.10000000000001
,_result,0,2022-08-20T00:00:00Z,18.700000000000003
,_result,0,2022-08-21T00:00:00Z,19.200000000000003
,_result,0,2022-08-22T00:00:00Z,17.400000000000006
,_result,0,2022-08-23T00:00:00Z,16.10000000000001
,_result,0,2022-08-24T00:00:00Z,16.700000000000003
,_result,0,2022-08-25T00:00:00Z,15.700000000000003
,_result,0,2022-08-26T00:00:00Z,15
,_result,0,2022-08-27T00:00:00Z,18
,_result,0,2022-08-28T00:00:00Z,16.30000000000001
,_result,0,2022-08-29T00:00:00Z,18.80000000000001
,_result,0,2022-08-30T00:00:00Z,19.200000000000003
,_result,0,2022-08-31T00:00:00Z,16.60000000000001
,_result,0,2022-09-01T00:00:00Z,16.700000000000003
,_result,0,2022-09-02T00:00:00Z,14.5
,_result,0,2022-09-03T00:00:00Z,12.200000000000003
,_result,0,2022-09-04T00:00:00Z,9.900000000000006
,_result,0,2022-09-05T00:00:00Z,14.400000000000006
,_result,0,2022-09-06T00:00:00Z,12.5
,_result,0,2022-09-07T00:00:00Z,12.300000000000011
,_result,0,2022-09-08T00:00:00Z,14.900000000000006
,_result,0,2022-09-09T00:00:00Z,16.10000000000001
,_result,0,2022-09-10T00:00:00Z,17.900000000000006
,_result,0,2022-09-11T00:00:00Z,14.400000000000006
,_result,0,2022-09-12T00:00:00Z,14.300000000000011
,_result,0,2022-09-13T00:00:00Z,10.800000000000011
,_result,0,2022-09-14T00:00:00Z,10
,_result,0,2022-09-15T00:00:00Z,13.800000000000011
,_result,0,2022-09-16T00:00:00Z,16.5
,_result,0,2022-09-17T00:00:00Z,13.400000000000006
,_result,0,2022-09-18T00:00:00Z,10
,_result,0,2022-09-19T00:00:00Z,6.6000000000000085
,_result,0,2022-09-20T00:00:00Z,6.6000000000000085
,_result,0,2022-09-21T00:00:00Z,5.300000000000011
,_result,0,2022-09-22T00:00:00Z,6.700000000000003
,_result,0,2022-09-23T00:00:00Z,5.700000000000003
,_result,0,2022-09-24T00:00:00Z,4.400000000000006
,_result,0,2022-09-25T00:00:00Z,3.1000000000000085
,_result,0,2022-09-26T00:00:00Z,9
,_result,0,2022-09-27T00:00:00Z,12.300000000000011
,_result,0,2022-09-28T00:00:00Z,11.700000000000003
